Group,Group Name,Name,Date,Time,Latitude,Longitude,Altitude,Alarm
Y,SOTA-SK,Jelenska skala,09/04/2025,00:00:00,48.8291,19.1584,,OFF
Y,SOTA-SK,Kamenny vrch,09/04/2025,00:00:00,49.3734,19.3025,,OFF
Y,SOTA-SK,Kazicka Kycera,09/04/2025,00:00:00,49.3372,18.6756,,OFF
Y,SOTA-SK,Kacalova,09/04/2025,00:00:00,49.3225,21.3668,,OFF
Y,SOTA-SK,Kastielik,09/04/2025,00:00:00,49.3869,21.4136,,OFF
Y,SOTA-SK,Kecka,09/04/2025,00:00:00,49.1628,18.6125,,OFF
Y,SOTA-SK,Kecky,09/04/2025,00:00:00,49.1258,19.2427,,OFF
Y,SOTA-SK,Klapa,09/04/2025,00:00:00,49.162,18.4247,,OFF
Y,SOTA-SK,Klenovsky Vepor,09/04/2025,00:00:00,48.6892,19.7698,,OFF
Y,SOTA-SK,Klenova,09/04/2025,00:00:00,48.6385,17.5915,,OFF
Y,SOTA-SK,Klin,09/04/2025,00:00:00,49.1996,19.82,,OFF
Y,SOTA-SK,Klokociny,09/04/2025,00:00:00,48.8984,21.8283,,OFF
Y,SOTA-SK,Kloptan,09/04/2025,00:00:00,48.7797,20.8595,,OFF
Y,SOTA-SK,Kobyla,09/04/2025,00:00:00,49.1973,21.9721,,OFF
Y,SOTA-SK,Kobylinec,09/04/2025,00:00:00,49.1195,18.1652,,OFF
Y,SOTA-SK,Kojsovska hola,09/04/2025,00:00:00,48.7824,20.9878,,OFF
Y,SOTA-SK,Kolesovka,09/04/2025,00:00:00,49.305,21.6065,,OFF
Y,SOTA-SK,Koniakova skala,09/04/2025,00:00:00,49.2862,18.3267,,OFF
Y,SOTA-SK,Koncista,09/04/2025,00:00:00,49.1575,20.1138,,OFF
Y,SOTA-SK,Kopa,09/04/2025,00:00:00,49.1371,19.1378,,OFF
Y,SOTA-SK,Kopec,09/04/2025,00:00:00,49.2435,19.5478,,OFF
Y,SOTA-SK,Kosmatec,09/04/2025,00:00:00,48.8776,22.3947,,OFF
Y,SOTA-SK,Kozia skala,09/04/2025,00:00:00,48.9615,18.9948,,OFF
Y,SOTA-SK,Kozi chrbat,09/04/2025,00:00:00,48.8603,19.2905,,OFF
Y,SOTA-SK,Kozi kamen,09/04/2025,00:00:00,49.0165,20.161,,OFF
Y,SOTA-SK,Krakova hola,09/04/2025,00:00:00,48.9849,19.633,,OFF
Y,SOTA-SK,Kresanica,09/04/2025,00:00:00,49.2316,19.9098,,OFF
Y,SOTA-SK,Krivostianka,09/04/2025,00:00:00,48.8927,21.8683,,OFF
Y,SOTA-SK,Krivan,09/04/2025,00:00:00,49.163,20.0003,,OFF
Y,SOTA-SK,Krompassky vrch,09/04/2025,00:00:00,48.8786,20.8888,,OFF
Y,SOTA-SK,Kralova hora,09/04/2025,00:00:00,48.8707,20.4198,,OFF
