callsign,name,band,freq_tx,freq_rx,ctcss_tx,ctcss_rx,c4fm,dmr,dmr_id,dmr_cc,dstar,dstar_rpt1,dstar_rpt2,fm,landmark,state,country,country_code,loc_exact,lat,long,locator,sea_level,skip,scan_group,source_id,source_name,source_provider,source_type,source_license,source_url,offset,dup,ctcss,simplex,split,multimode,name_formatted,distance,heading
OE/TI-875,Kärlskopf,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.8883,12.2358,JN66CV,2836,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-875,,
OE/TI-952,Kärlsspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.815,12.2833,JN66DT,2612,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-952,,
OE/KT-121,Kärntner Storschitz,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.4308,14.5253,JN76GK,1759,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-121,,
OE/KT-062,Köderhöhe,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.6144,13.0128,JN66MO,2228,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-062,,
OE/TI-548,Köglhörndl,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.5497,12.0589,JN67AN,1645,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-548,,
OE/KT-372,Kölbl,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.6618,13.7849,JN66VP,864,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-372,,
OE/TI-362,Köllenspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.4989,10.6303,JN57HL,2238,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-362,,
OE/ST-320,Königsberg,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,46.7856,15.9583,JN76XS,462,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-320,,
OE/SB-431,Königsberger Horn,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.702,13.3322,JN67PQ,1621,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-431,,
OE/ST-273,Königskogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.3417,15.6358,JN77TI,1246,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-273,,
OE/ST-473,Königskogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.7208,15.3167,JN77PR,1304,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-473,,
OE/KT-047,Königstuhl,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.9436,13.7842,JN66VW,2336,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-047,,
OE/OO-260,Kühberg,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.7747,14.6189,JN77HS,1415,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-260,,
OE/TL-031,Kühlberg,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.5325,11.9733,JN57XM,1677,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TL-031,,
OE/NO-303,Kühriegel,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.5575,16.1742,JN87CN,896,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-303,,
OE/OO-135,Kürnberg (Kürnbergburg),,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,48.2944,14.2214,JN78CH,526,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-135,,
OM/BB-009,Kľak,,,,,,False,False,,,False,,,False,,Banskobystrick,Slovakia,SVK,True,48.7791,19.9658,JN98XS,1409,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/BB-009,,
OM/ZA-033,Kľak,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.0466,19.1122,JN99NB,1394,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-033,,
OM/ZA-036,Kľak,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,48.9817,18.6408,JN98HX,1352,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-036,,
OM/PO-069,Kňazová,,,,,,False,False,,,False,,,False,,Prešovský,Slovakia,SVK,True,49.2082,20.8659,KN09KE,824,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/PO-069,,
OE/SB-242,Labenberg,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.6458,13.3947,JN67QP,1642,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-242,,
OE/ST-214,Lachalpe,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.6892,15.5133,JN77SQ,1590,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-214,,
OE/TL-007,Lachenspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.44,10.5175,JN57GK,2126,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TL-007,,
OE/SB-158,Lackenkogel,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.3264,13.4233,JN67RH,2051,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-158,,
OE/SB-395,Laderdinger Gamskarspitz,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.1909,13.1476,JN67NE,2413,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-395,,
OE/KT-086,Ladinger Spitz,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.8533,14.6508,JN76HU,2079,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-086,,
OE/ST-533,Laerchkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.4615,14.4571,JN77FL,1666,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-533,,
OE/ST-567,Laerchkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.7203,15.225,JN77OR,1222,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-567,,
OE/ST-109,Lahnerleitenspitze,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.4919,14.6786,JN77IL,2027,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-109,,
OE/ST-394,Lahngangkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.5283,14.5083,JN77GM,1778,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-394,,
OE/KT-115,Laka,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.6864,13.4008,JN66QQ,1852,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-115,,
OE/SB-021,Lakarschneid,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.2192,12.6825,JN67IF,2652,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-021,,
OE/TI-978,Laliderer Falk,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.435,11.5192,JN57SK,2427,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-978,,
OE/SB-457,Lammeregg,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.5818,13.2108,JN67ON,894,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-457,,
OE/ST-600,Lammkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.24991,15.12114,JN77NF,1619,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-600,,
OE/NO-126,Lampelsberg,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,48.0053,15.1308,JN78NA,819,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-126,,
OE/TI-236,Lamsenspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.3828,11.5911,JN57TJ,2508,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-236,,
OE/OO-447,Langfirst,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.7278,14.4647,JN77FR,1469,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-447,,
OE/TI-926,Langschneid,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.8933,12.325,JN66DV,2688,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-926,,
OE/TI-699,Langtauferer Spitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.805,10.7458,JN56IT,3527,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-699,,
OE/KT-195,Lantschnig,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.7619,14.1216,JN76BS,990,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-195,,
OE/TL-039,Larchberg,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.5733,12.0183,JN67AN,1412,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TL-039,,
OE/SB-185,Lasaberg,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.1036,13.8736,JN67WC,1935,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-185,,
OM/KE-010,Lastovicí vrch,,,,,,False,False,,,False,,,False,,Košický,Slovakia,SVK,True,48.7417,20.8117,KN08JR,1061,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/KE-010,,
OE/TI-044,Lasörling,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.9758,12.355,JN66EX,3098,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-044,,
OE/KT-060,Latschur,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.7383,13.3961,JN66QR,2236,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-060,,
OE/SB-402,Laubkogel,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.2733,12.186,JN67CG,2314,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-402,,
OE/ST-125,Lawinenstein,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.5978,13.9544,JN67XO,1965,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-125,,
OE/ST-589,Lehenberg,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.6558,14.7183,JN77IP,871,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-589,,
OE/ST-420,Leichenberg,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.5911,14.4275,JN77FO,1070,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-420,,
OE/TI-344,Leilachspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.4386,10.5461,JN57GK,2274,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-344,,
OE/TI-907,Leiterspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.2233,10.5217,JN57GF,2750,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-907,,
OE/OO-409,Leitgebkogel,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.5742,13.5503,JN67SN,1220,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-409,,
OE/TI-332,Leitnerberg,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.0419,11.4172,JN57RB,2309,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-332,,
OE/TI-785,Lenkspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.0158,12.1308,JN67BA,3105,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-785,,
OE/TI-676,Lenkstein,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.9392,12.1664,JN66BW,3236,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-676,,
OE/ST-597,Lenzmoarkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.2316,15.0379,JN77MF,1991,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-597,,
OE/ST-106,Leobner,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.4944,14.65,JN77HL,2036,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-106,,
OE/OO-032,Leonsberg (Zimnitz),,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.7544,13.5689,JN67SS,1745,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-032,,
OE/TI-592,Leutascher Dreitorspitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.4003,11.1242,JN57NJ,2682,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-592,,
OE/KT-114,Lichtberg,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.9717,14.08,JN76AX,1930,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-114,,
OE/TL-022,Lichtbrenntjoch,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.4617,10.8342,JN57KL,1961,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TL-022,,
OE/SB-271,Lidaunberg,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.7953,13.2261,JN67OT,1237,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-271,,
OE/TI-723,Liebener Spitze,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,46.8203,11.0758,JN56MT,3399,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-723,,
OE/SB-433,Lienköpfl,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.4728,13.4763,JN67RL,1536,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-433,,
OE/OO-082,Lindaumauer,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.9125,14.6567,JN77HV,1103,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-082,,
OE/OO-372,Lindeck,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.8694,14.3558,JN77EU,1002,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-372,,
OM/PO-053,Lipovica,,,,,,False,False,,,False,,,False,,Prešovský,Slovakia,SVK,True,49.1668,21.7678,KN09VE,555,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/PO-053,,
OE/KT-184,Lippekogel,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.7319,14.4986,JN76FR,1079,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-184,,
OM/ZA-098,Liptovský hrad,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.1476,19.4304,JN99RD,993,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-098,,
OE/TL-009,Litnisschrofen,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.4667,10.5633,JN57GL,2068,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TL-009,,
OE/SB-429,Litzlkogel,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.5511,12.7785,JN67JN,1625,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-429,,
OE/TI-867,Lizumer Reckner,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.1441,11.6305,JN57TD,2886,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-867,,
OE/TI-819,Lochkogel,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.0458,11.0092,JN57MB,3044,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-819,,
OE/KT-097,Loibler Baba,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.4386,14.2992,JN76DK,1969,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-097,,
OM/PO-002,Lomnický štít,,,,,,False,False,,,False,,,False,,Prešovský,Slovakia,SVK,True,49.1952,20.213,KN09CE,2634,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/PO-002,,
OM/BB-023,Lomné,,,,,,False,False,,,False,,,False,,Banskobystrick,Slovakia,SVK,True,48.4952,19.1627,JN98NL,908,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/BB-023,,
OM/ZA-041,Lomné,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.1713,19.4718,JN99RE,1278,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-041,,
OE/TI-252,Loreakopf,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.3542,10.7714,JN57JI,2471,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-252,,
OE/KT-325,Lorenzenkopf,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.8213,12.9896,JN66LT,2541,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-325,,
OE/NO-114,Lorenzipechkogel,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,48.0236,15.5583,JN78SA,883,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-114,,
OE/TI-788,Luckenkogel,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.0875,12.5908,JN67HC,3100,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-788,,
OE/ST-510,Lugauer,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.5532,14.7224,JN77IN,2217,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-510,,
OE/OO-419,Lugberg,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.7446,13.496,JN67RR,916,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-419,,
OE/VB-459,Luguntenkopf,,,,,,False,False,,,False,,,False,,Vorarlberg,Austria,AUT,True,47.3875,9.9894,JN47XJ,1702,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/VB-459,,
OE/TI-043,Luibiskogel,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.0494,10.9036,JN57KB,3110,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-043,,
OE/ST-496,Lukaskogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.1808,15.1233,JN77NE,1118,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-496,,
OE/KT-055,Lumkofel,,,,,,False,False,,,False,,,False,,Kärnten,Austria,AUT,True,46.7219,12.8433,JN66KR,2287,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/KT-055,,
OE/SB-351,Lungauer Kalkspitze,,,,,,False,False,,,False,,,False,,Salzburg,Austria,AUT,True,47.2725,13.625,JN67TG,2477,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/SB-351,,
OE/TL-006,Lunstkopf,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.3958,11.6358,JN57TJ,2143,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TL-006,,
OE/NO-257,Lunzberg,,,,,,False,False,,,False,,,False,,Niederösterreich,Austria,AUT,True,47.8734,15.0258,JN77MU,1004,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/NO-257,,
OM/BB-054,Lučivno,,,,,,False,False,,,False,,,False,,Banskobystrick,Slovakia,SVK,True,48.7738,19.0516,JN98MS,959,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/BB-054,,
OM/ZA-034,Lysec,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,48.9965,19.069,JN98MX,1381,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-034,,
OM/ZA-050,Lysica,,,,,,False,False,,,False,,,False,,Žilinský,Slovakia,SVK,True,49.2275,19.1837,JN99OF,1214,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/ZA-050,,
OM/PO-046,Lysá Stráž,,,,,,False,False,,,False,,,False,,Prešovský,Slovakia,SVK,True,49.0842,21.23,KN09OC,696,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OM/PO-046,,
OE/TI-759,Längentaler-Weisser Kogel,,,,,,False,False,,,False,,,False,,Tirol,Austria,AUT,True,47.07,11.0867,JN57NB,3217,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/TI-759,,
OE/OO-405,Lärchkogel,,,,,,False,False,,,False,,,False,,Oberösterreich,Austria,AUT,True,47.7256,14.515,JN77GR,1282,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/OO-405,,
OE/ST-044,Lärchkogel,,,,,,False,False,,,False,,,False,,Steiermark,Austria,AUT,True,47.3536,14.5214,JN77GI,2258,False,,sota-summits,SOTA Summits,Summits on the Air,dynamic,,https://www.sotadata.org.uk/de/summits,0,,False,False,False,False,OE/ST-044,,
